 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
Bb minor (5b), 1, 1, 5, 1, 2, 3, 1, 1, 1, 3, 1, 5, 2, 1, 3, 4, 2, 8, 3, 4, 3, 1, 5, 6, 4, 7, 2, 5, 5, 2, 1, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 3, 3, 4, 2, 5, 2, 6, 6, 5, 5, 5, 2, 2, 5, 0, 1, 4, 4, 188
G# minor (5#), 1, 1, 4, 1, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 4, 7, 2, 6, 4, 5, 3, 1, 4, 6, 5, 5, 3, 5, 5, 2, 2, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 4, 2, 6, 3, 5, 2, 6, 5, 8, 5, 6, 2, 2, 4, 1, 2, 7, 3, 208
Bb minor mel (5b), 2, 2, 5, 3, 2, 5, 3, 3, 2, 2, 1, 3, 5, 4, 5, 4, 4, 6, 4, 4, 2, 0, 2, 3, 7, 8, 8, 6, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 3, 6, 2,  , 2, 3, 3, 1, 1, 2, 4, 1, 2, 3, 3, 3, 1, 2, 3, 3, 5, 10, 5, 2, 6, 2, 5, 4, 5, 228
G# minor mel (5#), 2, 0, 5, 2, 2, 4, 2, 3, 1, 3, 2, 4, 3, 1, 4, 6, 1, 4, 3, 5, 2, 1, 3, 4, 8, 7, 6, 6, 5, 3, 3, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 2,  , 1, 3, 2, 1, 1, 2, 5, 3, 1, 7, 2, 3, 1, 3, 4, 4, 8, 9, 2, 1, 4, 1, 2, 6, 4, 208
Db major blues (5b), 2, 1, 6, 2, 2, 5, 2, 2, 1, 2, 1, 4, 4, 3, 5, 5, 3, 8, 4, 4, 2, 1, 3, 4, 6, 7, 3, 4, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 2, 2, 4, 3, 4, 1, 5, 4, 5, 5, 7, 3, 2, 5, 2, 3, 5, 4, 216
B major blues (5#), 1, 1, 5, 1, 3, 6, 1, 3, 2, 1, 1, 2, 4, 3, 6, 5, 2, 5, 2, 5, 1, 1, 2, 4, 9, 4, 7, 3, 4, 4, 1, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 2, 4, 1,  , 1, 3, 1, 1, 2, 4, 5, 3, 1, 4, 3, 2, 1, 2, 4, 5, 6, 10, 3, 1, 2, 2, 4, 5, 3, 200
Bb minor blues (5b), 1, 2, 4, 2, 3, 5, 2, 3, 2, 1, 1, 1, 4, 4, 5, 4, 3, 4, 2, 4, 1, 0, 1, 3, 8, 5, 8, 4, 3, 3, 1, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 1, 5, 1,  , 1, 3, 2, 1, 2, 3, 4, 2, 1, 3, 3, 1, 1, 1, 3, 4, 5, 11, 4, 1, 3, 2, 5, 4, 4, 193
G# minor blues (5#), 2, 2, 6, 3, 3, 5, 3, 2, 1, 3, 1, 5, 4, 4, 5, 5, 4, 9, 4, 5, 3, 1, 5, 6, 6, 9, 4, 6, 6, 4, 2, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 5, 5, 2,  , 2, 2, 3, 1, 3, 3, 4, 3, 3, 5, 3, 5, 2, 6, 6, 6, 6, 8, 4, 2, 6, 2, 4, 5, 6, 262
Db dorian (5b), 2, 2, 6, 3, 3, 6, 3, 3, 2, 3, 2, 3, 5, 4, 6, 5, 4, 7, 4, 6, 3, 1, 5, 5, 9, 7, 8, 6, 6, 4, 2, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 4, 6, 2,  , 2, 3, 3, 1, 3, 4, 5, 3, 3, 7, 4, 4, 2, 4, 6, 6, 7, 12, 5, 2, 4, 2, 5, 5, 6, 279
B dorian (5#), 2, 2, 5, 3, 2, 4, 3, 2, 1, 2, 1, 3, 4, 4, 4, 4, 4, 7, 4, 3, 2, 0, 2, 3, 5, 8, 4, 5, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 3, 5, 2,  , 2, 2, 3, 1, 1, 2, 3, 1, 2, 3, 3, 3, 1, 4, 3, 4, 4, 8, 4, 2, 6, 2, 4, 4, 5, 209
Db phrygian (5b), 1, 1, 6, 1, 3, 4, 2, 1, 1, 3, 1, 4, 3, 2, 4, 5, 2, 7, 4, 5, 3, 1, 4, 5, 5, 6, 3, 5, 6, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 3, 2, 5, 3, 5, 2, 6, 5, 6, 6, 6, 2, 2, 5, 1, 2, 5, 3, 209
B phrygian (5#), 2, 2, 5, 3, 2, 4, 3, 2, 1, 2, 1, 3, 4, 4, 4, 4, 4, 7, 4, 3, 2, 0, 2, 3, 5, 8, 4, 5, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 3, 5, 2,  , 2, 2, 3, 1, 1, 2, 3, 1, 2, 3, 3, 3, 1, 4, 3, 4, 4, 8, 4, 2, 6, 2, 4, 4, 5, 209
Db lydian (5b), 1, 1, 6, 1, 3, 4, 2, 1, 1, 3, 1, 4, 3, 2, 4, 5, 2, 7, 4, 5, 3, 1, 4, 5, 5, 6, 3, 5, 6, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 3, 2, 5, 3, 5, 2, 6, 5, 6, 6, 6, 2, 2, 5, 1, 2, 5, 3, 209
B lydian (5#), 2, 1, 6, 2, 2, 5, 2, 2, 1, 2, 1, 4, 4, 3, 5, 5, 3, 8, 4, 4, 2, 1, 3, 4, 6, 7, 3, 4, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 2, 2, 4, 3, 4, 1, 5, 4, 5, 5, 7, 3, 2, 5, 2, 3, 5, 4, 216
Db mixolydian (5b), 1, 1, 5, 1, 2, 3, 1, 1, 1, 3, 1, 5, 2, 1, 3, 4, 2, 8, 3, 4, 3, 1, 5, 6, 4, 7, 2, 5, 5, 2, 1, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 3, 3, 4, 2, 5, 2, 6, 6, 5, 5, 5, 2, 2, 5, 0, 1, 4, 4, 188
B mixolydian (5#), 1, 1, 4, 1, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 4, 7, 2, 6, 4, 5, 3, 1, 4, 6, 5, 5, 3, 5, 5, 2, 2, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 4, 2, 6, 3, 5, 2, 6, 5, 8, 5, 6, 2, 2, 4, 1, 2, 7, 3, 208
Db aeolian (5b), 2, 2, 5, 3, 2, 5, 3, 3, 2, 2, 1, 3, 5, 4, 5, 4, 4, 6, 4, 4, 2, 0, 2, 3, 7, 8, 8, 6, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 3, 6, 2,  , 2, 3, 3, 1, 1, 2, 4, 1, 2, 3, 3, 3, 1, 2, 3, 3, 5, 10, 5, 2, 6, 2, 5, 4, 5, 228
B aeolian (5#), 2, 0, 5, 2, 2, 4, 2, 3, 1, 3, 2, 4, 3, 1, 4, 6, 1, 4, 3, 5, 2, 1, 3, 4, 8, 7, 6, 6, 5, 3, 3, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 2,  , 1, 3, 2, 1, 1, 2, 5, 3, 1, 7, 2, 3, 1, 3, 4, 4, 8, 9, 2, 1, 4, 1, 2, 6, 4, 208
Db locrian (5b), 2, 2, 4, 3, 1, 4, 2, 3, 2, 3, 2, 0, 4, 3, 4, 2, 4, 8, 2, 3, 2, 1, 3, 3, 8, 5, 7, 6, 3, 2, 0, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 4, 6, 3, 5, 1,  , 2, 3, 4, 0, 1, 4, 5, 1, 2, 3, 2, 2, 1, 3, 2, 2, 4, 11, 6, 2, 4, 1, 5, 2, 4, 204
B locrian (5#), 2, 1, 2, 3, 2, 4, 2, 4, 1, 2, 1, 1, 3, 3, 4, 5, 2, 5, 1, 3, 0, 0, 0, 2, 10, 7, 6, 6, 3, 3, 2, 0, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 3, 1, 4, 1,  , 1, 4, 4, 1, 1, 5, 5, 2, 0, 3, 2, 0, 0, 0, 2, 3, 6, 7, 4, 0, 2, 2, 5, 5, 5, 176
Gb major (6b), 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 1, 1, 2, 1, 3, 4, 1, 7, 1, 3, 0, 1, 2, 4, 4, 5, 1, 4, 1, 1, 1, 0, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 0, 2, 2, 2, 0,  , 1, 2, 3, 0, 2, 4, 4, 2, 1, 3, 2, 0, 0, 1, 2, 3, 4, 4, 3, 0, 1, 1, 3, 4, 3, 122
F# major (6#), 2, 1, 6, 2, 2, 5, 2, 2, 1, 2, 1, 4, 4, 3, 5, 5, 3, 8, 4, 4, 2, 1, 3, 4, 6, 7, 3, 4, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 2, 2, 4, 3, 4, 1, 5, 4, 5, 5, 7, 3, 2, 5, 2, 3, 5, 4, 216
Eb minor (6b), 1, 1, 5, 1, 3, 6, 1, 3, 2, 1, 1, 2, 4, 3, 6, 5, 2, 5, 2, 5, 1, 1, 2, 4, 9, 4, 7, 3, 4, 4, 1, 1, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 2, 4, 1,  , 1, 3, 1, 1, 2, 4, 5, 3, 1, 4, 3, 2, 1, 2, 4, 5, 6, 10, 3, 1, 2, 2, 4, 5, 3, 200
D# minor (6#), 1, 2, 4, 2, 3, 5, 2, 3, 2, 1, 1, 1, 4, 4, 5, 4, 3, 4, 2, 4, 1, 0, 1, 3, 8, 5, 8, 4, 3, 3, 1, 1, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 1, 5, 1,  , 1, 3, 2, 1, 2, 3, 4, 2, 1, 3, 3, 1, 1, 1, 3, 4, 5, 11, 4, 1, 3, 2, 5, 4, 4, 193
Eb minor mel (6b), 2, 2, 6, 3, 3, 5, 3, 2, 1, 3, 1, 5, 4, 4, 5, 5, 4, 9, 4, 5, 3, 1, 5, 6, 6, 9, 4, 6, 6, 4, 2, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 5, 5, 2,  , 2, 2, 3, 1, 3, 3, 4, 3, 3, 5, 3, 5, 2, 6, 6, 6, 6, 8, 4, 2, 6, 2, 4, 5, 6, 262
D# minor mel (6#), 2, 2, 6, 3, 3, 6, 3, 3, 2, 3, 2, 3, 5, 4, 6, 5, 4, 7, 4, 6, 3, 1, 5, 5, 9, 7, 8, 6, 6, 4, 2, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 4, 6, 2,  , 2, 3, 3, 1, 3, 4, 5, 3, 3, 7, 4, 4, 2, 4, 6, 6, 7, 12, 5, 2, 4, 2, 5, 5, 6, 279
Gb major blues (6b), 2, 2, 5, 3, 2, 4, 3, 2, 1, 2, 1, 3, 4, 4, 4, 4, 4, 7, 4, 3, 2, 0, 2, 3, 5, 8, 4, 5, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 3, 5, 2,  , 2, 2, 3, 1, 1, 2, 3, 1, 2, 3, 3, 3, 1, 4, 3, 4, 4, 8, 4, 2, 6, 2, 4, 4, 5, 209
F# major blues (6#), 1, 1, 6, 1, 3, 4, 2, 1, 1, 3, 1, 4, 3, 2, 4, 5, 2, 7, 4, 5, 3, 1, 4, 5, 5, 6, 3, 5, 6, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 3, 2, 5, 3, 5, 2, 6, 5, 6, 6, 6, 2, 2, 5, 1, 2, 5, 3, 209
Eb minor blues (6b), 2, 2, 5, 3, 2, 4, 3, 2, 1, 2, 1, 3, 4, 4, 4, 4, 4, 7, 4, 3, 2, 0, 2, 3, 5, 8, 4, 5, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 3, 5, 2,  , 2, 2, 3, 1, 1, 2, 3, 1, 2, 3, 3, 3, 1, 4, 3, 4, 4, 8, 4, 2, 6, 2, 4, 4, 5, 209
D# minor blues (6#), 1, 1, 6, 1, 3, 4, 2, 1, 1, 3, 1, 4, 3, 2, 4, 5, 2, 7, 4, 5, 3, 1, 4, 5, 5, 6, 3, 5, 6, 3, 2, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 3, 2, 5, 3, 5, 2, 6, 5, 6, 6, 6, 2, 2, 5, 1, 2, 5, 3, 209
Gb dorian (6b), 2, 1, 6, 2, 2, 5, 2, 2, 1, 2, 1, 4, 4, 3, 5, 5, 3, 8, 4, 4, 2, 1, 3, 4, 6, 7, 3, 4, 5, 4, 1, 2, 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 2,  , 2, 2, 2, 1, 1, 3, 4, 2, 2, 4, 3, 4, 1, 5, 4, 5, 5, 7, 3, 2, 5, 2, 3, 5, 4, 216
F# dorian (6#), 1, 1, 5, 1, 2, 3, 1, 1, 1, 3, 1, 5, 2, 1, 3, 4, 2, 8, 3, 4, 3, 1, 5, 6, 4, 7, 2, 5, 5, 2, 1, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 5, 2, 1,  , 1, 1, 1, 0, 3, 1, 2, 3, 3, 4, 2, 5, 2, 6, 6, 5, 5, 5, 2, 2, 5, 0, 1, 4, 4, 188
Gb phrygian (6b), 1, 1, 4, 1, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 4, 7, 2, 6, 4, 5, 3, 1, 4, 6, 5, 5, 3, 5, 5, 2, 2, 2, 3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 5, 3, 2,  , 1, 1, 1, 1, 2, 2, 3, 4, 2, 6, 3, 5, 2, 6, 5, 8, 5, 6, 2, 2, 4, 1, 2, 7, 3, 208
F# phrygian (6#), 2, 2, 5, 3, 2, 5, 3, 3, 2, 2, 1, 3, 5, 4, 5, 4, 4, 6, 4, 4, 2, 0, 2, 3, 7, 8, 8, 6, 4, 3, 1, 2, 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 3, 6, 2,  , 2, 3, 3, 1, 1, 2, 4, 1, 2, 3, 3, 3, 1, 2, 3, 3, 5, 10, 5, 2, 6, 2, 5, 4, 5, 228
