 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
E dorian (4#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
Ab phrygian (4b), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
E phrygian (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Ab lydian (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
E lydian (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Ab mixolydian (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
E mixolydian (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Ab aeolian (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
E aeolian (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Ab locrian (4b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
E locrian (4#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Db major (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B major (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Bb minor (5b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
G# minor (5#), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
Bb minor mel (5b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
G# minor mel (5#), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
Db major blues (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B major blues (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Bb minor blues (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
G# minor blues (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Db dorian (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
B dorian (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Db phrygian (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B phrygian (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Db lydian (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B lydian (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Db mixolydian (5b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
B mixolydian (5#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
Db aeolian (5b), 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 3, 2, 2, 3, 2, 1, 3, 3, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0, 3, 4, 3, 1, 0, 2, 3, 0, 3, 3, 4, 3, 0, 3, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 4, 4, 0, 0, 0, 0, 1, 4, 4, 2, 3,  , 3, 0, 2, 0, 2, 2, 1, 2, 0, 0, 4, 2, 4, 5, 3, 0, 1, 163
B aeolian (5#), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 3, 3, 3, 2, 1, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 2, 2, 2, 1, 0, 1, 3, 1, 3, 1, 3, 2, 1, 4, 2, 3, 3, 2, 2, 2, 4, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 3, 4, 2, 0, 1, 0, 1, 0, 3, 2, 1, 2,  , 3, 2, 4, 1, 4, 3, 1, 2, 0, 0, 2, 1, 3, 3, 2, 1, 0, 139
Db locrian (5b), 0, 1, 1, 0, 1, 3, 2, 1, 2, 1, 1, 0, 1, 3, 2, 2, 0, 3, 2, 2, 2, 2, 1, 3, 4, 1, 1, 0, 1, 3, 2, 2, 0, 1, 4, 0, 4, 4, 3, 1, 0, 4, 4, 0, 3, 3, 4, 2, 0, 3, 1, 1, 1, 2, 0, 3, 4, 0, 1, 0, 3, 2, 3, 0, 0, 1, 0, 2, 5, 6, 5, 0, 0, 0, 0, 1, 4, 4, 2, 2,  , 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 5, 2, 4, 6, 2, 0, 1, 171
B locrian (5#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Gb major (6b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
F# major (6#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Eb minor (6b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D# minor (6#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 2, 3, 2, 1, 0, 2, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 3, 3, 2, 0, 0, 3, 3, 0, 2, 2, 3, 1, 1, 4, 1, 2, 2, 1, 1, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 0, 4, 3, 1, 1,  , 2, 1, 2, 0, 2, 3, 0, 1, 0, 0, 4, 1, 3, 4, 1, 0, 0, 121
Eb minor mel (6b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D# minor mel (6#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Gb major blues (6b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
F# major blues (6#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Eb minor blues (6b), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
D# minor blues (6#), 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 4, 1, 3, 4, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 6, 2, 0, 0, 2, 2, 0, 2, 3, 3, 2, 1, 4, 1, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 0, 0, 4, 2, 1, 2,  , 4, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 1, 4, 4, 2, 0, 0, 125
Gb dorian (6b), 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 4, 2, 5, 4, 3, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 5, 2, 1, 0, 1, 2, 1, 3, 2, 3, 2, 1, 4, 2, 5, 4, 3, 2, 1, 3, 0, 1, 1, 2, 3, 2, 0, 0, 0, 1, 3, 2, 4, 2, 0, 1, 0, 1, 0, 3, 1, 1, 2,  , 5, 2, 6, 1, 6, 3, 1, 2, 0, 0, 2, 1, 4, 3, 2, 1, 0, 152
