 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
A aeolian (3#), 3:0:0:0:1, 3:1:1:0:1, 4:0:0:0:1, 4:2:0:0:1, 4:0:0:0:0, 5:1:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:1:1:0:1, 4:0:0:0:1, 4:2:0:0:1, 4:0:0:0:0, 5:1:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0, 5:1:1:0:3, 4:0:0:0:1,  , 3:1:0:0:0, 4:2:0:0:1, 6:0:1:0:2, 5:1:0:0:0, 6:1:0:0:0, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 145:19:4:0:23
Eb locrian (3b), 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0,  , 2:0:0:0:1, 2:1:0:0:1, 5:0:0:0:1, 3:0:1:0:0, 4:0:0:0:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:1, 5:0:1:0:1, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 72:1:2:1:20
A locrian (3#), 3:0:0:0:1, 3:1:1:0:1, 4:0:0:0:1, 4:2:0:0:1, 4:0:0:0:0, 5:1:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:1:1:0:1, 4:0:0:0:1, 4:2:0:0:1, 4:0:0:0:0, 5:1:0:0:0, 1:0:0:0:0, 2:1:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 2:0:0:0:0, 5:1:1:0:3, 4:0:0:0:1,  , 3:1:0:0:0, 4:2:0:0:1, 6:0:1:0:2, 5:1:0:0:0, 6:1:0:0:0, 2:1:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:1:0:0:1, 1:0:0:0:0, 4:0:0:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 145:19:4:0:23
Ab major (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E major (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
F minor (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
C# minor (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
F minor mel (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
C# minor mel (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab major blues (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E major blues (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
F minor blues (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
C# minor blues (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab dorian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E dorian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab phrygian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E phrygian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab lydian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E lydian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab mixolydian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E mixolydian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab aeolian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E aeolian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
Ab locrian (4b), 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0,  , 3:0:0:0:2, 3:1:0:0:2, 6:0:0:0:1, 2:0:1:0:1, 5:0:0:0:3, 1:0:0:0:1, 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:1:0, 5:0:1:0:2, 4:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 82:1:2:1:50
E locrian (4#), 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:1:1:0:2, 5:0:0:0:0, 5:1:0:1:2, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 2:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 5:0:1:0:1, 4:0:0:0:0,  , 4:1:0:0:1, 4:1:0:0:1, 7:0:1:0:1, 4:1:0:0:1, 7:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 152:14:4:2:20
